0,0,0.020787500000000004,0.0003074386047979801,0
0.01,-0.00042249999999999997,0.021087500000000006,0.00026684517045454543,0.0000005613825757575759
0.02,-0.0013365,0.019937500000000007,0.000258282039141414,0.0000020675431818181817
0.03,-0.0033896249999999985,0.019637500000000002,0.0002123514835858586,0.0000035476958806818177
0.04,-0.006166499999999996,0.021375000000000005,0.00024946338383838383,0.000008321669444444448
0.05,-0.009088125000000006,0.02321250000000001,0.0003277226957070706,0.000012704789693813136
0.06,-0.014043000000000003,0.021062499999999994,0.00032892597853535375,0.00001616683181818182
0.07,-0.018812499999999996,0.019487500000000005,0.00023709264520202034,0.000017057196969696968
0.08,-0.025173,0.022062499999999995,0.00026879340277777785,0.00003892885959595958
0.09,-0.030608999999999987,0.024837500000000002,0.0003721482007575757,0.00003563275909090909
0.1,-0.03794249999999999,0.022475000000000002,0.000341965909090909,0.00005099287247474748
0.11,-0.047916,0.02754999999999999,0.00043293623737373723,0.00006832660694444445
0.12,-0.055543499999999996,0.026362500000000004,0.00039659390782828275,0.00008262195227272725
0.13,-0.06671112500000001,0.025012499999999993,0.00036971259469696963,0.00008594911898674242
0.14,-0.07647675000000001,0.028237500000000006,0.000354485321969697,0.0001242023138257576
0.15,-0.088486875,0.026662499999999992,0.0004925522411616158,0.0001132423686079545
0.16,-0.10102800000000003,0.02885,0.0006608642676767674,0.00015237173333333334
0.17,-0.11383837499999999,0.026500000000000003,0.00045288825757575736,0.00016981422428977275
0.18,-0.13130999999999998,0.031087499999999983,0.000680923453282828,0.0001339772727272727
0.19,-0.14581075000000002,0.0312375,0.0006265307765151517,0.00024739646786616165
0.2,-0.16501000000000002,0.03905000000000001,0.0009054804292929289,0.0003103534343434345
0.21,-0.18083624999999998,0.031225,0.0005681022727272731,0.00032186109375000017
0.22,-0.19842350000000003,0.032025,0.0005623510101010103,0.00037290675277777777
0.23,-0.22045500000000004,0.03525000000000001,0.0007994476010101008,0.0004373834785353535
0.24,-0.2423399999999999,0.03773750000000001,0.0008809247159090909,0.00033332545454545427
0.25,-0.26221875000000006,0.0377875,0.0007661254734848486,0.000409103732638889
0.26,-0.29265925000000004,0.0387625,0.0010383678977272724,0.0004808786067550509
0.27,-0.31277475,0.04418750000000001,0.0010281999684343434,0.0004918463130681818
0.28,-0.34338500000000005,0.039212500000000004,0.0010254625946969692,0.0005875062878787879
0.29,-0.3735888750000001,0.0455125,0.000946562342171717,0.0004627838633049241
0.3,-0.4032150000000001,0.057737500000000004,0.0018845863320707066,0.0004897077272727272
0.31,-0.4321244999999998,0.0585125,0.001870571180555555,0.0007897937244949495
0.32,-0.4658120000000001,0.06379999999999998,0.0022860612373737364,0.0008458196525252526
0.33,-0.509590125,0.07745000000000003,0.0029279804292929295,0.0009163916265625004
0.34,-0.5393037499999999,0.06151250000000001,0.0022015875946969697,0.001040270004734848
0.35000000000000003,-0.5914343750000001,0.06988749999999998,0.0027272441603535358,0.0010990136028251264
0.36,-0.6374520000000001,0.09482499999999999,0.003982244949494948,0.0012704413090909095
0.37,-0.675883625,0.10921249999999999,0.005405386837121211,0.0013932109681029038
0.38,-0.7259140000000002,0.09749999999999996,0.005072111742424242,0.001045546796969696
0.39,-0.7844313750000002,0.11792500000000002,0.008217099747474746,0.0012484399447443193
0.4,-0.8516350000000003,0.17057499999999998,0.013982068181818184,0.0024244790656565646
0.41000000000000003,-0.910112875,0.20965000000000006,0.016971293560606053,0.002195726949037248
0.42,-0.9816240000000002,0.2549875,0.031181297190656567,0.003067138963636365
0.43,-1.087120625,0.4431624999999999,0.04029237547348484,0.004730955843986746
0.44,-1.187494,0.5980624999999999,0.02297583254419192,0.0035479258222222204
0.45,-1.292360625,0.70715,0.009306489267676767,0.003972454612926139
0.46,-1.3797067500000006,0.7700875000000003,0.005887444917929293,0.0036567358441287876
0.47000000000000003,-1.4575346250000003,0.80765,0.0012982569444444448,0.0018002729067392676
0.48,-1.5274800000000002,0.8322749999999997,0.0007059936868686866,0.001982799999999999
0.49,-1.5927327500000001,0.8498250000000005,0.0005468914141414143,0.0015624975876893919
0.5,-1.6605499999999995,0.8659000000000006,0.00037804861111111074,0.0015965299873737366
0.51,-1.7171891250000002,0.8778874999999998,0.00039576057449494965,0.0016321821390625005
0.52,-1.7783415,0.888475,0.00023699747474747473,0.0015720678310606063
0.53,-1.8290167499999999,0.8937874999999997,0.0002716052714646468,0.0016242863390782823
0.54,-1.8791257499999998,0.9005499999999997,0.00017688825757575762,0.0013977460789772723
0.55,-1.93681125,0.9073750000000003,0.00012294823232323227,0.0009853916493055555
0.56,-1.982512,0.9102124999999996,0.00011872017045454549,0.0010956471272727283
0.5700000000000001,-2.0383627499999992,0.9168874999999997,0.00008530602904040397,0.0009257395801136369
0.58,-2.0798147499999993,0.9184749999999999,0.00006647979797979795,0.0007974771350378788
0.59,-2.1310283750000014,0.9228124999999996,0.00007794744318181813,0.0009030102425978531
0.6,-2.1786675000000004,0.9258250000000002,0.00005740909090909085,0.0008056351704545464
0.61,-2.2260348750000003,0.9287249999999997,0.00004442803030303022,0.0006316643569917931
0.62,-2.27261775,0.9312375,0.00004818481691919191,0.0007068943092803048
0.63,-2.3117613749999992,0.9318500000000002,0.000040277146464646435,0.0006395033083806827
0.64,-2.3572480000000002,0.9338875000000002,0.000029226483585858655,0.0004483661575757577
0.65,-2.401953125,0.9357,0.00002837184343434344,0.0005023372297190654
0.66,-2.44402125,0.9367624999999997,0.0000302744633838384,0.0005818226562499996
0.67,-2.4855743750000006,0.9377874999999999,0.000025374210858585876,0.0004913155946180562
0.68,-2.5296935,0.9392375,0.000021682291666666703,0.00044650346742424433
0.6900000000000001,-2.571638625,0.9404624999999995,0.0000171292613636364,0.0003939831947443175
0.7000000000000001,-2.6142025000000007,0.9414249999999994,0.000013400252525252535,0.0003293922916666668
0.71,-2.657033,0.9424250000000004,0.000017844696969696973,0.0004212722964646482
0.72,-2.6970119999999995,0.9429125,0.000014111584595959644,0.00032353985454545346
0.73,-2.7348537500000005,0.9430124999999994,0.000009062342171717171,0.00021515332859848479
0.74,-2.7762024999999992,0.9438124999999998,0.000010460069444444449,0.000282987165404041
0.75,-2.8177031250000004,0.9446875,0.000006798453282828278,0.0002163241299715911
0.76,-2.8592339999999994,0.9452375000000004,0.000010438604797979798,0.00030340554949495065
0.77,-2.8999451249999977,0.9458125000000003,0.000007240372474747505,0.00020647171684027668
0.78,-2.9386402499999997,0.9460500000000002,0.000006320075757575779,0.00020964632443181807
0.79,-2.978951750000003,0.9465000000000005,0.000006707702020202002,0.00021627232013889057
0.8,-3.01618,0.9463500000000004,0.000007171085858585843,0.0002380076767676772
0.81,-3.0576892499999997,0.9470250000000009,0.000005438131313131301,0.00019214576079545155
0.8200000000000001,-3.1007684999999996,0.9478500000000012,0.000004753156565656569,0.00016103258358585862
0.8300000000000001,-3.1359371249999994,0.9473875000000004,0.000006063604797979822,0.00021149958476956917
0.84,-3.1800509999999997,0.9484500000000008,0.000003839015151515184,0.0001532537363636343
0.85,-3.2169100000000004,0.9483125000000011,0.000003831281565656574,0.00014650420770202056
0.86,-3.253982,0.9482000000000014,0.000003087752525252507,0.0001299884353535333
0.87,-3.2944942499999996,0.9485625000000013,0.0000033577967171717322,0.00013602171534090777
0.88,-3.3318010000000005,0.9485500000000014,0.0000027847222222222328,0.00013021787777777724
0.89,-3.371308874999999,0.9487750000000014,0.000002319444444444452,0.00010698588161300675
0.9,-3.409548749999999,0.9487750000000014,0.000001688131313131321,0.0000766865198863618
0.91,-3.449116125000001,0.9490625000000011,0.0000024739583333333675,0.00011803810067866131
0.92,-3.4892610000000004,0.9493500000000015,0.0000017986111111111506,0.00008819391818182033
0.93,-3.5280131249999966,0.9495000000000016,0.0000012784090909091324,0.00006823577769885978
0.9400000000000001,-3.5666302500000007,0.9495875000000015,0.0000012643623737374194,0.00006396212493686708
0.9500000000000001,-3.605891249999997,0.9497375000000017,0.0000008615845959596482,0.00004365558869949437
0.96,-3.6430080000000005,0.9496375000000016,0.0000013350694444444929,0.00007347549090908725
0.97,-3.6811378749999957,0.9496250000000016,0.0000017992424242424725,0.00008186824954229626
0.98,-3.7212805,0.9499500000000015,0.0000009286616161616686,0.000050462835606058935
0.99,-3.7589557499999997,0.9499125000000015,0.000000891887626262677,0.00005220455625000079
